Service_Area,Band,Winning_Price,Company_Name,Uplink_Start,Uplink_Stop,"Downlink_Start","Downlink_Stop"
Kerala,3300,90,Reliance Jio,3540,3550,,
Kerala,3300,90,Reliance Jio,3530,3540,,
Kerala,3300,90,Reliance Jio,3520,3530,,
Kerala,3300,90,Reliance Jio,3510,3520,,
Kerala,3300,90,Reliance Jio,3500,3510,,
Kerala,3300,90,Reliance Jio,3490,3500,,
Kerala,3300,90,Reliance Jio,3480,3490,,
Kerala,3300,90,Reliance Jio,3470,3480,,
Kerala,3300,90,Vodafone,3360,3370,,
Kerala,3300,90,Vodafone,3350,3360,,
Kerala,3300,90,Vodafone,3340,3350,,
Kerala,3300,90,Vodafone,3330,3340,,
Kerala,3300,90,Vodafone,3320,3330,,
Kolkata,3300,150,Bharti Airtel,3490,3500,,
Kolkata,3300,150,Bharti Airtel,3480,3490,,
Kolkata,3300,150,Bharti Airtel,3470,3480,,
Kolkata,3300,150,Bharti Airtel,3460,3470,,
Kolkata,3300,150,Bharti Airtel,3450,3460,,
Kolkata,3300,150,Bharti Airtel,3440,3450,,
Kolkata,3300,150,Bharti Airtel,3430,3440,,
Kolkata,3300,150,Bharti Airtel,3420,3430,,
Kolkata,3300,150,Bharti Airtel,3410,3420,,
Kolkata,3300,150,Bharti Airtel,3400,3410,,
Kolkata,3300,150,Reliance Jio,3590,3600,,
Kolkata,3300,150,Reliance Jio,3580,3590,,
Kolkata,3300,150,Reliance Jio,3570,3580,,
Kolkata,3300,150,Reliance Jio,3560,3570,,
Kolkata,3300,150,Reliance Jio,3550,3560,,
Kolkata,3300,150,Reliance Jio,3540,3550,,
Kolkata,3300,150,Reliance Jio,3530,3540,,
Kolkata,3300,150,Reliance Jio,3520,3530,,
Kolkata,3300,150,Reliance Jio,3510,3520,,
Kolkata,3300,150,Reliance Jio,3500,3510,,
Kolkata,3300,150,Vodafone,3390,3400,,
Kolkata,3300,150,Vodafone,3380,3390,,
Kolkata,3300,150,Vodafone,3370,3380,,
Kolkata,3300,150,Vodafone,3360,3370,,
Kolkata,3300,150,Vodafone,3350,3360,,
MP,3300,130,Bharti Airtel,3460,3470,,
MP,3300,130,Bharti Airtel,3450,3460,,
MP,3300,130,Bharti Airtel,3440,3450,,
MP,3300,130,Bharti Airtel,3430,3440,,
MP,3300,130,Bharti Airtel,3420,3430,,
MP,3300,130,Bharti Airtel,3410,3420,,
MP,3300,130,Bharti Airtel,3400,3410,,
MP,3300,130,Bharti Airtel,3390,3400,,
MP,3300,130,Bharti Airtel,3380,3390,,
MP,3300,130,Bharti Airtel,3370,3380,,
MP,3300,130,Reliance Jio,3590,3600,,
MP,3300,130,Reliance Jio,3580,3590,,
MP,3300,130,Reliance Jio,3570,3580,,
MP,3300,130,Reliance Jio,3560,3570,,
MP,3300,130,Reliance Jio,3550,3560,,
MP,3300,130,Reliance Jio,3540,3550,,
MP,3300,130,Reliance Jio,3530,3540,,
MP,3300,130,Reliance Jio,3520,3530,,
MP,3300,130,Reliance Jio,3510,3520,,
MP,3300,130,Reliance Jio,3500,3510,,
MP,3300,130,Reliance Jio,3490,3500,,
MP,3300,130,Reliance Jio,3480,3490,,
MP,3300,130,Reliance Jio,3470,3480,,
MP,3300,130,Vodafone,3360,3370,,
MP,3300,130,Vodafone,3350,3360,,
MP,3300,130,Vodafone,3340,3350,,
MP,3300,130,Vodafone,3330,3340,,
MP,3300,130,Vodafone,3320,3330,,
Maharashtra,3300,290,Bharti Airtel,3490,3500,,
Maharashtra,3300,290,Bharti Airtel,3480,3490,,
Maharashtra,3300,290,Bharti Airtel,3470,3480,,
Maharashtra,3300,290,Bharti Airtel,3460,3470,,
Maharashtra,3300,290,Bharti Airtel,3450,3460,,
Maharashtra,3300,290,Bharti Airtel,3440,3450,,
Maharashtra,3300,290,Bharti Airtel,3430,3440,,
Maharashtra,3300,290,Bharti Airtel,3420,3430,,
Maharashtra,3300,290,Bharti Airtel,3410,3420,,
Maharashtra,3300,290,Bharti Airtel,3400,3410,,
Maharashtra,3300,290,Reliance Jio,3590,3600,,
Maharashtra,3300,290,Reliance Jio,3580,3590,,
Maharashtra,3300,290,Reliance Jio,3570,3580,,
Maharashtra,3300,290,Reliance Jio,3560,3570,,
Maharashtra,3300,290,Reliance Jio,3550,3560,,
Maharashtra,3300,290,Reliance Jio,3540,3550,,
Maharashtra,3300,290,Reliance Jio,3530,3540,,
Maharashtra,3300,290,Reliance Jio,3520,3530,,
Maharashtra,3300,290,Reliance Jio,3510,3520,,
Maharashtra,3300,290,Reliance Jio,3500,3510,,
Maharashtra,3300,290,Vodafone,3390,3400,,
Maharashtra,3300,290,Vodafone,3380,3390,,
Maharashtra,3300,290,Vodafone,3370,3380,,
Maharashtra,3300,290,Vodafone,3360,3370,,
Maharashtra,3300,290,Vodafone,3350,3360,,
Mumbai,3300,350,Bharti Airtel,3490,3500,,
Mumbai,3300,350,Bharti Airtel,3480,3490,,
Mumbai,3300,350,Bharti Airtel,3470,3480,,
Mumbai,3300,350,Bharti Airtel,3460,3470,,
Mumbai,3300,350,Bharti Airtel,3450,3460,,
Mumbai,3300,350,Bharti Airtel,3440,3450,,
Mumbai,3300,350,Bharti Airtel,3430,3440,,
Mumbai,3300,350,Bharti Airtel,3420,3430,,
Mumbai,3300,350,Bharti Airtel,3410,3420,,
Mumbai,3300,350,Bharti Airtel,3400,3410,,
Mumbai,3300,350,Reliance Jio,3590,3600,,
Mumbai,3300,350,Reliance Jio,3580,3590,,
Mumbai,3300,350,Reliance Jio,3570,3580,,
Mumbai,3300,350,Reliance Jio,3560,3570,,
Mumbai,3300,350,Reliance Jio,3550,3560,,
Mumbai,3300,350,Reliance Jio,3540,3550,,
Mumbai,3300,350,Reliance Jio,3530,3540,,
Mumbai,3300,350,Reliance Jio,3520,3530,,
Mumbai,3300,350,Reliance Jio,3510,3520,,
Mumbai,3300,350,Reliance Jio,3500,3510,,
Mumbai,3300,350,Vodafone,3390,3400,,
Mumbai,3300,350,Vodafone,3380,3390,,
Mumbai,3300,350,Vodafone,3370,3380,,
Mumbai,3300,350,Vodafone,3360,3370,,
Mumbai,3300,350,Vodafone,3350,3360,,
NE,3300,10,Bharti Airtel,3460,3470,,
NE,3300,10,Bharti Airtel,3450,3460,,
NE,3300,10,Bharti Airtel,3440,3450,,
NE,3300,10,Bharti Airtel,3430,3440,,
NE,3300,10,Bharti Airtel,3420,3430,,
NE,3300,10,Bharti Airtel,3410,3420,,
NE,3300,10,Bharti Airtel,3400,3410,,
NE,3300,10,Bharti Airtel,3390,3400,,
NE,3300,10,Bharti Airtel,3380,3390,,
NE,3300,10,Bharti Airtel,3370,3380,,
NE,3300,10,Reliance Jio,3590,3600,,
NE,3300,10,Reliance Jio,3580,3590,,
NE,3300,10,Reliance Jio,3570,3580,,
NE,3300,10,Reliance Jio,3560,3570,,
NE,3300,10,Reliance Jio,3550,3560,,
NE,3300,10,Reliance Jio,3540,3550,,
NE,3300,10,Reliance Jio,3530,3540,,
NE,3300,10,Reliance Jio,3520,3530,,
NE,3300,10,Reliance Jio,3510,3520,,
NE,3300,10,Reliance Jio,3500,3510,,
NE,3300,10,Reliance Jio,3490,3500,,
NE,3300,10,Reliance Jio,3480,3490,,
NE,3300,10,Reliance Jio,3470,3480,,
Odisha,3300,50,Bharti Airtel,3490,3500,,
Odisha,3300,50,Bharti Airtel,3480,3490,,
Odisha,3300,50,Bharti Airtel,3470,3480,,
Odisha,3300,50,Bharti Airtel,3460,3470,,
Odisha,3300,50,Bharti Airtel,3450,3460,,
Odisha,3300,50,Bharti Airtel,3440,3450,,
Odisha,3300,50,Bharti Airtel,3430,3440,,
Odisha,3300,50,Bharti Airtel,3420,3430,,
Odisha,3300,50,Bharti Airtel,3410,3420,,
Odisha,3300,50,Bharti Airtel,3400,3410,,
Odisha,3300,50,Reliance Jio,3590,3600,,
Odisha,3300,50,Reliance Jio,3580,3590,,
Odisha,3300,50,Reliance Jio,3570,3580,,
Odisha,3300,50,Reliance Jio,3560,3570,,
Odisha,3300,50,Reliance Jio,3550,3560,,
Odisha,3300,50,Reliance Jio,3540,3550,,
Odisha,3300,50,Reliance Jio,3530,3540,,
Odisha,3300,50,Reliance Jio,3520,3530,,
Odisha,3300,50,Reliance Jio,3510,3520,,
Odisha,3300,50,Reliance Jio,3500,3510,,
Punjab,3300,90,Bharti Airtel,3490,3500,,
Punjab,3300,90,Bharti Airtel,3480,3490,,
Punjab,3300,90,Bharti Airtel,3470,3480,,
Punjab,3300,90,Bharti Airtel,3460,3470,,
Punjab,3300,90,Bharti Airtel,3450,3460,,
Punjab,3300,90,Bharti Airtel,3440,3450,,
Punjab,3300,90,Bharti Airtel,3430,3440,,
Punjab,3300,90,Bharti Airtel,3420,3430,,
Punjab,3300,90,Bharti Airtel,3410,3420,,
Punjab,3300,90,Bharti Airtel,3400,3410,,
Punjab,3300,90,Reliance Jio,3590,3600,,
Punjab,3300,90,Reliance Jio,3580,3590,,
Punjab,3300,90,Reliance Jio,3570,3580,,
Punjab,3300,90,Reliance Jio,3560,3570,,
Punjab,3300,90,Reliance Jio,3550,3560,,
Punjab,3300,90,Reliance Jio,3540,3550,,
Punjab,3300,90,Reliance Jio,3530,3540,,
Punjab,3300,90,Reliance Jio,3520,3530,,
Punjab,3300,90,Reliance Jio,3510,3520,,
Punjab,3300,90,Reliance Jio,3500,3510,,
Punjab,3300,90,Vodafone,3390,3400,,
Punjab,3300,90,Vodafone,3380,3390,,
Punjab,3300,90,Vodafone,3370,3380,,
Punjab,3300,90,Vodafone,3360,3370,,
Punjab,3300,90,Vodafone,3350,3360,,
Rajasthan,3300,110,Bharti Airtel,3460,3470,,
Rajasthan,3300,110,Bharti Airtel,3450,3460,,
Rajasthan,3300,110,Bharti Airtel,3440,3450,,
Rajasthan,3300,110,Bharti Airtel,3430,3440,,
Rajasthan,3300,110,Bharti Airtel,3420,3430,,
Rajasthan,3300,110,Bharti Airtel,3410,3420,,
Rajasthan,3300,110,Bharti Airtel,3400,3410,,
Rajasthan,3300,110,Bharti Airtel,3390,3400,,
Rajasthan,3300,110,Bharti Airtel,3380,3390,,
Rajasthan,3300,110,Bharti Airtel,3370,3380,,
Rajasthan,3300,110,Reliance Jio,3590,3600,,
Rajasthan,3300,110,Reliance Jio,3580,3590,,
Rajasthan,3300,110,Reliance Jio,3570,3580,,
Rajasthan,3300,110,Reliance Jio,3560,3570,,
Rajasthan,3300,110,Reliance Jio,3550,3560,,
Rajasthan,3300,110,Reliance Jio,3540,3550,,
Rajasthan,3300,110,Reliance Jio,3530,3540,,
Rajasthan,3300,110,Reliance Jio,3520,3530,,
Rajasthan,3300,110,Reliance Jio,3510,3520,,
Rajasthan,3300,110,Reliance Jio,3500,3510,,
Rajasthan,3300,110,Reliance Jio,3490,3500,,
Rajasthan,3300,110,Reliance Jio,3480,3490,,
Rajasthan,3300,110,Reliance Jio,3470,3480,,
Rajasthan,3300,110,Vodafone,3360,3370,,
Rajasthan,3300,110,Vodafone,3350,3360,,
Rajasthan,3300,110,Vodafone,3340,3350,,
Rajasthan,3300,110,Vodafone,3330,3340,,
Rajasthan,3300,110,Vodafone,3320,3330,,
TN,3300,210,Bharti Airtel,3490,3500,,
TN,3300,210,Bharti Airtel,3480,3490,,
TN,3300,210,Bharti Airtel,3470,3480,,
TN,3300,210,Bharti Airtel,3460,3470,,
TN,3300,210,Bharti Airtel,3450,3460,,
TN,3300,210,Bharti Airtel,3440,3450,,
TN,3300,210,Bharti Airtel,3430,3440,,
TN,3300,210,Bharti Airtel,3420,3430,,
TN,3300,210,Bharti Airtel,3410,3420,,
TN,3300,210,Bharti Airtel,3400,3410,,
TN,3300,210,Reliance Jio,3590,3600,,
TN,3300,210,Reliance Jio,3580,3590,,
TN,3300,210,Reliance Jio,3570,3580,,
TN,3300,210,Reliance Jio,3560,3570,,
TN,3300,210,Reliance Jio,3550,3560,,
TN,3300,210,Reliance Jio,3540,3550,,
TN,3300,210,Reliance Jio,3530,3540,,
TN,3300,210,Reliance Jio,3520,3530,,
TN,3300,210,Reliance Jio,3510,3520,,
TN,3300,210,Reliance Jio,3500,3510,,
TN,3300,210,Vodafone,3390,3400,,
TN,3300,210,Vodafone,3380,3390,,
TN,3300,210,Vodafone,3370,3380,,
TN,3300,210,Vodafone,3360,3370,,
TN,3300,210,Vodafone,3350,3360,,
UP(East),3300,140,Bharti Airtel,3490,3500,,
UP(East),3300,140,Bharti Airtel,3480,3490,,
UP(East),3300,140,Bharti Airtel,3470,3480,,
UP(East),3300,140,Bharti Airtel,3460,3470,,
UP(East),3300,140,Bharti Airtel,3450,3460,,
UP(East),3300,140,Bharti Airtel,3440,3450,,
UP(East),3300,140,Bharti Airtel,3430,3440,,
UP(East),3300,140,Bharti Airtel,3420,3430,,
UP(East),3300,140,Bharti Airtel,3410,3420,,
UP(East),3300,140,Bharti Airtel,3400,3410,,
UP(East),3300,140,Reliance Jio,3590,3600,,
UP(East),3300,140,Reliance Jio,3580,3590,,
UP(East),3300,140,Reliance Jio,3570,3580,,
UP(East),3300,140,Reliance Jio,3560,3570,,
UP(East),3300,140,Reliance Jio,3550,3560,,
UP(East),3300,140,Reliance Jio,3540,3550,,
UP(East),3300,140,Reliance Jio,3530,3540,,
UP(East),3300,140,Reliance Jio,3520,3530,,
UP(East),3300,140,Reliance Jio,3510,3520,,
UP(East),3300,140,Reliance Jio,3500,3510,,
UP(East),3300,140,Vodafone,3390,3400,,
UP(East),3300,140,Vodafone,3380,3390,,
UP(East),3300,140,Vodafone,3370,3380,,
UP(East),3300,140,Vodafone,3360,3370,,
UP(East),3300,140,Vodafone,3350,3360,,
UP(West),3300,130,Bharti Airtel,3460,3470,,
UP(West),3300,130,Bharti Airtel,3450,3460,,
UP(West),3300,130,Bharti Airtel,3440,3450,,
UP(West),3300,130,Bharti Airtel,3430,3440,,
UP(West),3300,130,Bharti Airtel,3420,3430,,
UP(West),3300,130,Bharti Airtel,3410,3420,,
UP(West),3300,130,Bharti Airtel,3400,3410,,
UP(West),3300,130,Bharti Airtel,3390,3400,,
UP(West),3300,130,Bharti Airtel,3380,3390,,
UP(West),3300,130,Bharti Airtel,3370,3380,,
UP(West),3300,130,Reliance Jio,3590,3600,,
UP(West),3300,130,Reliance Jio,3580,3590,,
UP(West),3300,130,Reliance Jio,3570,3580,,
UP(West),3300,130,Reliance Jio,3560,3570,,
UP(West),3300,130,Reliance Jio,3550,3560,,
UP(West),3300,130,Reliance Jio,3540,3550,,
UP(West),3300,130,Reliance Jio,3530,3540,,
UP(West),3300,130,Reliance Jio,3520,3530,,
UP(West),3300,130,Reliance Jio,3510,3520,,
UP(West),3300,130,Reliance Jio,3500,3510,,
UP(West),3300,130,Reliance Jio,3490,3500,,
UP(West),3300,130,Reliance Jio,3480,3490,,
UP(West),3300,130,Reliance Jio,3470,3480,,
UP(West),3300,130,Vodafone,3360,3370,,
UP(West),3300,130,Vodafone,3350,3360,,
UP(West),3300,130,Vodafone,3340,3350,,
UP(West),3300,130,Vodafone,3330,3340,,
UP(West),3300,130,Vodafone,3320,3330,,
WB,3300,90,Bharti Airtel,3490,3500,,
WB,3300,90,Bharti Airtel,3480,3490,,
WB,3300,90,Bharti Airtel,3470,3480,,
WB,3300,90,Bharti Airtel,3460,3470,,
WB,3300,90,Bharti Airtel,3450,3460,,
WB,3300,90,Bharti Airtel,3440,3450,,
WB,3300,90,Bharti Airtel,3430,3440,,
WB,3300,90,Bharti Airtel,3420,3430,,
WB,3300,90,Bharti Airtel,3410,3420,,
WB,3300,90,Bharti Airtel,3400,3410,,
WB,3300,90,Reliance Jio,3590,3600,,
WB,3300,90,Reliance Jio,3580,3590,,
WB,3300,90,Reliance Jio,3570,3580,,
WB,3300,90,Reliance Jio,3560,3570,,
WB,3300,90,Reliance Jio,3550,3560,,
WB,3300,90,Reliance Jio,3540,3550,,
WB,3300,90,Reliance Jio,3530,3540,,
WB,3300,90,Reliance Jio,3520,3530,,
WB,3300,90,Reliance Jio,3510,3520,,
WB,3300,90,Reliance Jio,3500,3510,,
WB,3300,90,Vodafone,3390,3400,,
WB,3300,90,Vodafone,3380,3390,,
WB,3300,90,Vodafone,3370,3380,,
WB,3300,90,Vodafone,3360,3370,,
WB,3300,90,Vodafone,3350,3360,,
AP,26,28.5,Adani,25650,25700,,
AP,26,28.5,Bharti Airtel,26450,26500,,
AP,26,28.5,Bharti Airtel,26400,26450,,
AP,26,28.5,Bharti Airtel,26350,26400,,
AP,26,28.5,Bharti Airtel,26300,26350,,
AP,26,28.5,Bharti Airtel,26250,26300,,
AP,26,28.5,Bharti Airtel,26200,26250,,
AP,26,28.5,Bharti Airtel,26150,26200,,
AP,26,28.5,Bharti Airtel,26100,26150,,
AP,26,28.5,Bharti Airtel,26050,26100,,
AP,26,28.5,Bharti Airtel,26000,26050,,
AP,26,28.5,Bharti Airtel,25950,26000,,
AP,26,28.5,Bharti Airtel,25900,25950,,
AP,26,28.5,Bharti Airtel,25850,25900,,
AP,26,28.5,Bharti Airtel,25800,25850,,
AP,26,28.5,Bharti Airtel,25750,25800,,
AP,26,28.5,Bharti Airtel,25700,25750,,
AP,26,28.5,Reliance Jio,27450,27500,,
AP,26,28.5,Reliance Jio,27400,27450,,
AP,26,28.5,Reliance Jio,27350,27400,,
AP,26,28.5,Reliance Jio,27300,27350,,
AP,26,28.5,Reliance Jio,27250,27300,,
AP,26,28.5,Reliance Jio,27200,27250,,
AP,26,28.5,Reliance Jio,27150,27200,,
AP,26,28.5,Reliance Jio,27100,27150,,
AP,26,28.5,Reliance Jio,27050,27100,,
AP,26,28.5,Reliance Jio,27000,27050,,
AP,26,28.5,Reliance Jio,26950,27000,,
AP,26,28.5,Reliance Jio,26900,26950,,
AP,26,28.5,Reliance Jio,26850,26900,,
AP,26,28.5,Reliance Jio,26800,26850,,
AP,26,28.5,Reliance Jio,26750,26800,,
AP,26,28.5,Reliance Jio,26700,26750,,
AP,26,28.5,Reliance Jio,26650,26700,,
AP,26,28.5,Reliance Jio,26600,26650,,
AP,26,28.5,Reliance Jio,26550,26600,,
AP,26,28.5,Reliance Jio,26500,26550,,
AP,26,28.5,Vodafone,25600,25650,,
AP,26,28.5,Vodafone,25550,25600,,
AP,26,28.5,Vodafone,25500,25550,,
AP,26,28.5,Vodafone,25450,25500,,
Assam,26,5,Bharti Airtel,26450,26500,,
Assam,26,5,Bharti Airtel,26400,26450,,
Assam,26,5,Bharti Airtel,26350,26400,,
Assam,26,5,Bharti Airtel,26300,26350,,
Assam,26,5,Bharti Airtel,26250,26300,,
Assam,26,5,Bharti Airtel,26200,26250,,
Assam,26,5,Bharti Airtel,26150,26200,,
Assam,26,5,Bharti Airtel,26100,26150,,
Assam,26,5,Bharti Airtel,26050,26100,,
Assam,26,5,Bharti Airtel,26000,26050,,
Assam,26,5,Bharti Airtel,25950,26000,,
Assam,26,5,Bharti Airtel,25900,25950,,
Assam,26,5,Bharti Airtel,25850,25900,,
Assam,26,5,Bharti Airtel,25800,25850,,
Assam,26,5,Bharti Airtel,25750,25800,,
Assam,26,5,Bharti Airtel,25700,25750,,
Assam,26,5,Reliance Jio,27450,27500,,
Assam,26,5,Reliance Jio,27400,27450,,
Assam,26,5,Reliance Jio,27350,27400,,
Assam,26,5,Reliance Jio,27300,27350,,
Assam,26,5,Reliance Jio,27250,27300,,
Assam,26,5,Reliance Jio,27200,27250,,
Assam,26,5,Reliance Jio,27150,27200,,
Assam,26,5,Reliance Jio,27100,27150,,
Assam,26,5,Reliance Jio,27050,27100,,
Assam,26,5,Reliance Jio,27000,27050,,
Assam,26,5,Reliance Jio,26950,27000,,
Assam,26,5,Reliance Jio,26900,26950,,
Assam,26,5,Reliance Jio,26850,26900,,
Assam,26,5,Reliance Jio,26800,26850,,
Assam,26,5,Reliance Jio,26750,26800,,
Assam,26,5,Reliance Jio,26700,26750,,
Assam,26,5,Reliance Jio,26650,26700,,
Assam,26,5,Reliance Jio,26600,26650,,
Assam,26,5,Reliance Jio,26550,26600,,
Assam,26,5,Reliance Jio,26500,26550,,
Bihar,26,13.5,Bharti Airtel,26450,26500,,
Bihar,26,13.5,Bharti Airtel,26400,26450,,
Bihar,26,13.5,Bharti Airtel,26350,26400,,
Bihar,26,13.5,Bharti Airtel,26300,26350,,
Bihar,26,13.5,Bharti Airtel,26250,26300,,
Bihar,26,13.5,Bharti Airtel,26200,26250,,
Bihar,26,13.5,Bharti Airtel,26150,26200,,
Bihar,26,13.5,Bharti Airtel,26100,26150,,
Bihar,26,13.5,Bharti Airtel,26050,26100,,
Bihar,26,13.5,Bharti Airtel,26000,26050,,
Bihar,26,13.5,Bharti Airtel,25950,26000,,
Bihar,26,13.5,Bharti Airtel,25900,25950,,
Bihar,26,13.5,Bharti Airtel,25850,25900,,
Bihar,26,13.5,Bharti Airtel,25800,25850,,
Bihar,26,13.5,Bharti Airtel,25750,25800,,
Bihar,26,13.5,Bharti Airtel,25700,25750,,
Bihar,26,13.5,Reliance Jio,27450,27500,,
Bihar,26,13.5,Reliance Jio,27400,27450,,
Bihar,26,13.5,Reliance Jio,27350,27400,,
Bihar,26,13.5,Reliance Jio,27300,27350,,
Bihar,26,13.5,Reliance Jio,27250,27300,,
Bihar,26,13.5,Reliance Jio,27200,27250,,
Bihar,26,13.5,Reliance Jio,27150,27200,,
Bihar,26,13.5,Reliance Jio,27100,27150,,
Bihar,26,13.5,Reliance Jio,27050,27100,,
Bihar,26,13.5,Reliance Jio,27000,27050,,
Bihar,26,13.5,Reliance Jio,26950,27000,,
Bihar,26,13.5,Reliance Jio,26900,26950,,
Bihar,26,13.5,Reliance Jio,26850,26900,,
Bihar,26,13.5,Reliance Jio,26800,26850,,
Bihar,26,13.5,Reliance Jio,26750,26800,,
Bihar,26,13.5,Reliance Jio,26700,26750,,
Bihar,26,13.5,Reliance Jio,26650,26700,,
Bihar,26,13.5,Reliance Jio,26600,26650,,
Bihar,26,13.5,Reliance Jio,26550,26600,,
Bihar,26,13.5,Reliance Jio,26500,26550,,
Delhi,26,44.5,Bharti Airtel,26450,26500,,
Delhi,26,44.5,Bharti Airtel,26400,26450,,
Delhi,26,44.5,Bharti Airtel,26350,26400,,
Delhi,26,44.5,Bharti Airtel,26300,26350,,
Delhi,26,44.5,Bharti Airtel,26250,26300,,
Delhi,26,44.5,Bharti Airtel,26200,26250,,
Delhi,26,44.5,Bharti Airtel,26150,26200,,
Delhi,26,44.5,Bharti Airtel,26100,26150,,
Delhi,26,44.5,Bharti Airtel,26050,26100,,
Delhi,26,44.5,Bharti Airtel,26000,26050,,
Delhi,26,44.5,Bharti Airtel,25950,26000,,
Delhi,26,44.5,Bharti Airtel,25900,25950,,
Delhi,26,44.5,Bharti Airtel,25850,25900,,
Delhi,26,44.5,Bharti Airtel,25800,25850,,
Delhi,26,44.5,Bharti Airtel,25750,25800,,
Delhi,26,44.5,Bharti Airtel,25700,25750,,
Delhi,26,44.5,Reliance Jio,27450,27500,,
Delhi,26,44.5,Reliance Jio,27400,27450,,
Delhi,26,44.5,Reliance Jio,27350,27400,,
Delhi,26,44.5,Reliance Jio,27300,27350,,
Delhi,26,44.5,Reliance Jio,27250,27300,,
Delhi,26,44.5,Reliance Jio,27200,27250,,
Delhi,26,44.5,Reliance Jio,27150,27200,,
Delhi,26,44.5,Reliance Jio,27100,27150,,
Delhi,26,44.5,Reliance Jio,27050,27100,,
Delhi,26,44.5,Reliance Jio,27000,27050,,
Delhi,26,44.5,Reliance Jio,26950,27000,,
Delhi,26,44.5,Reliance Jio,26900,26950,,
Delhi,26,44.5,Reliance Jio,26850,26900,,
Delhi,26,44.5,Reliance Jio,26800,26850,,
Delhi,26,44.5,Reliance Jio,26750,26800,,
Delhi,26,44.5,Reliance Jio,26700,26750,,
Delhi,26,44.5,Reliance Jio,26650,26700,,
Delhi,26,44.5,Reliance Jio,26600,26650,,
Delhi,26,44.5,Reliance Jio,26550,26600,,
Delhi,26,44.5,Reliance Jio,26500,26550,,
Delhi,26,44.5,Vodafone,25650,25700,,
Delhi,26,44.5,Vodafone,25600,25650,,
Delhi,26,44.5,Vodafone,25550,25600,,
Delhi,26,44.5,Vodafone,25500,25550,,
Gujarat,26,25,Adani,25650,25700,,
Gujarat,26,25,Adani,25600,25650,,
Gujarat,26,25,Bharti Airtel,26450,26500,,
Gujarat,26,25,Bharti Airtel,26400,26450,,
Gujarat,26,25,Bharti Airtel,26350,26400,,
Gujarat,26,25,Bharti Airtel,26300,26350,,
Gujarat,26,25,Bharti Airtel,26250,26300,,
Gujarat,26,25,Bharti Airtel,26200,26250,,
Gujarat,26,25,Bharti Airtel,26150,26200,,
Gujarat,26,25,Bharti Airtel,26100,26150,,
Gujarat,26,25,Bharti Airtel,26050,26100,,
Gujarat,26,25,Bharti Airtel,26000,26050,,
Gujarat,26,25,Bharti Airtel,25950,26000,,
Gujarat,26,25,Bharti Airtel,25900,25950,,
Gujarat,26,25,Bharti Airtel,25850,25900,,
Gujarat,26,25,Bharti Airtel,25800,25850,,
Gujarat,26,25,Bharti Airtel,25750,25800,,
Gujarat,26,25,Bharti Airtel,25700,25750,,
Gujarat,26,25,Reliance Jio,27450,27500,,
Gujarat,26,25,Reliance Jio,27400,27450,,
Gujarat,26,25,Reliance Jio,27350,27400,,
Gujarat,26,25,Reliance Jio,27300,27350,,
Gujarat,26,25,Reliance Jio,27250,27300,,
Gujarat,26,25,Reliance Jio,27200,27250,,
Gujarat,26,25,Reliance Jio,27150,27200,,
Gujarat,26,25,Reliance Jio,27100,27150,,
Gujarat,26,25,Reliance Jio,27050,27100,,
Gujarat,26,25,Reliance Jio,27000,27050,,
Gujarat,26,25,Reliance Jio,26950,27000,,
Gujarat,26,25,Reliance Jio,26900,26950,,
Gujarat,26,25,Reliance Jio,26850,26900,,
Gujarat,26,25,Reliance Jio,26800,26850,,
Gujarat,26,25,Reliance Jio,26750,26800,,
Gujarat,26,25,Reliance Jio,26700,26750,,
Gujarat,26,25,Reliance Jio,26650,26700,,
Gujarat,26,25,Reliance Jio,26600,26650,,
Gujarat,26,25,Reliance Jio,26550,26600,,
Gujarat,26,25,Reliance Jio,26500,26550,,
Gujarat,26,25,Vodafone,25550,25600,,
Gujarat,26,25,Vodafone,25500,25550,,
Gujarat,26,25,Vodafone,25450,25500,,
Gujarat,26,25,Vodafone,25400,25450,,
Gujarat,26,25,Vodafone,25350,25400,,
Gujarat,26,25,Vodafone,25300,25350,,
Gujarat,26,25,Vodafone,25250,25300,,
Gujarat,26,25,Vodafone,25200,25250,,
Gujarat,26,25,Vodafone,25150,25200,,
Haryana,26,6.5,Bharti Airtel,26450,26500,,
Haryana,26,6.5,Bharti Airtel,26400,26450,,
Haryana,26,6.5,Bharti Airtel,26350,26400,,
Haryana,26,6.5,Bharti Airtel,26300,26350,,
Haryana,26,6.5,Bharti Airtel,26250,26300,,
Haryana,26,6.5,Bharti Airtel,26200,26250,,
Haryana,26,6.5,Bharti Airtel,26150,26200,,
Haryana,26,6.5,Bharti Airtel,26100,26150,,
Haryana,26,6.5,Bharti Airtel,26050,26100,,
Haryana,26,6.5,Bharti Airtel,26000,26050,,
Haryana,26,6.5,Bharti Airtel,25950,26000,,
Haryana,26,6.5,Bharti Airtel,25900,25950,,
Haryana,26,6.5,Bharti Airtel,25850,25900,,
Haryana,26,6.5,Bharti Airtel,25800,25850,,
Haryana,26,6.5,Bharti Airtel,25750,25800,,
Haryana,26,6.5,Bharti Airtel,25700,25750,,
Haryana,26,6.5,Reliance Jio,27450,27500,,
Haryana,26,6.5,Reliance Jio,27400,27450,,
Haryana,26,6.5,Reliance Jio,27350,27400,,
Haryana,26,6.5,Reliance Jio,27300,27350,,
Haryana,26,6.5,Reliance Jio,27250,27300,,
